Date,Country,PageViews,UniqueVisitors,AvgSessionDuration
2010-12-07,United Kingdom,1240,987,1.33
2010-12-07,United Kingdom,2114,1027,3.11
2010-12-07,United Kingdom,1547,997,4.47
2010-12-07,United Kingdom,698,334,1.29
2010-12-07,United Kingdom,1943,953,1.26
2010-12-07,United Kingdom,1887,1234,1.15
2010-12-07,United Kingdom,515,376,4.08
2010-12-07,United Kingdom,2479,1422,2.3
2010-12-07,United Kingdom,618,437,1.65
2010-12-07,United Kingdom,907,638,2.35
2010-12-07,United Kingdom,1216,676,2.3
2010-12-07,United Kingdom,2162,1623,1.95
2010-12-07,United Kingdom,1424,859,1.57
2010-12-07,United Kingdom,2907,1298,2.36
2010-12-07,United Kingdom,2449,1144,2.19
2010-12-07,United Kingdom,1776,872,2.19
2010-12-07,United Kingdom,928,658,4.05
2010-12-07,United Kingdom,1511,808,3.82
2010-12-07,United Kingdom,1513,766,3.94
2010-12-07,United Kingdom,100,44,3.01
2010-12-07,Iceland,1659,696,3.66
2010-12-07,United Kingdom,2564,1984,1.8
2010-12-07,United Kingdom,361,244,1.04
2010-12-07,United Kingdom,2109,1523,2.88
2010-12-07,United Kingdom,1364,621,3.53
2010-12-07,United Kingdom,800,494,1.17
2010-12-07,United Kingdom,1216,828,2.44
2010-12-07,United Kingdom,2028,1323,2.31
2010-12-07,United Kingdom,449,229,3.15
2010-12-07,United Kingdom,1520,695,1.89
2010-12-07,United Kingdom,2206,1743,2.86
2010-12-07,United Kingdom,2086,1447,2.1
2010-12-07,United Kingdom,871,427,4.15
2010-12-07,United Kingdom,684,403,3.67
2010-12-07,United Kingdom,2648,2068,4.4
2010-12-07,United Kingdom,1599,1074,1.76
2010-12-07,United Kingdom,733,301,2.55
2010-12-07,United Kingdom,1068,708,1.46
2010-12-07,United Kingdom,742,459,2.14
2010-12-07,United Kingdom,100,68,1.86
2010-12-07,United Kingdom,2707,1237,4.35
2010-12-07,United Kingdom,1474,749,4.27
2010-12-07,United Kingdom,2798,1478,4.34
2010-12-07,United Kingdom,749,317,2.66
2010-12-07,United Kingdom,1497,636,1.3
2010-12-07,United Kingdom,1633,767,3.32
2010-12-07,United Kingdom,1370,767,3.13
2010-12-07,United Kingdom,100,77,2.27
2010-12-07,United Kingdom,1066,764,3.83
2010-12-07,United Kingdom,2395,1584,1.49
2010-12-07,United Kingdom,2272,1629,4.02
2010-12-08,United Kingdom,100,73,1.46
2010-12-08,United Kingdom,1891,1205,3.79
2010-12-08,United Kingdom,861,678,3.7
2010-12-08,United Kingdom,400,221,3.68
2010-12-08,United Kingdom,1382,1008,1.12
2010-12-08,United Kingdom,839,668,3.77
2010-12-08,Germany,1204,688,4.39
2010-12-08,United Kingdom,1388,932,2.36
2010-12-08,United Kingdom,1507,991,1.79
2010-12-08,Australia,1531,1090,1.64
2010-12-08,United Kingdom,633,402,3.82
2010-12-08,United Kingdom,734,525,1.91
2010-12-08,United Kingdom,604,478,1.08
2010-12-08,United Kingdom,1470,1003,1.72
2010-12-08,United Kingdom,1145,862,1.1
2010-12-08,United Kingdom,564,344,2.51
2010-12-08,United Kingdom,472,223,1.16
2010-12-08,United Kingdom,1875,1291,1.55
2010-12-08,United Kingdom,1923,1164,3.28
2010-12-08,United Kingdom,1891,1198,1.82
2010-12-08,United Kingdom,1917,1242,3.84
2010-12-08,United Kingdom,2875,1896,1.18
2010-12-08,United Kingdom,185,89,2.68
2010-12-08,United Kingdom,2789,1792,4.47
2010-12-08,France,1370,962,1.93
2010-12-08,United Kingdom,1779,1030,2.68
2010-12-08,United Kingdom,1997,1233,1.34
2010-12-08,United Kingdom,735,464,1.38
2010-12-08,United Kingdom,1586,1140,1.88
2010-12-08,United Kingdom,1057,640,4.01
2010-12-08,United Kingdom,100,40,4.16
2010-12-08,United Kingdom,1533,763,1.55
2010-12-08,United Kingdom,100,60,3.77
2010-12-08,United Kingdom,437,235,1.42
2010-12-08,United Kingdom,2172,1161,1.34
2010-12-08,United Kingdom,2054,1484,1.46
2010-12-08,United Kingdom,1068,830,3.78
2010-12-08,United Kingdom,832,642,3.59
2010-12-08,United Kingdom,282,161,1.08
2010-12-08,United Kingdom,304,187,2.68
2010-12-08,United Kingdom,1949,1408,1.23
2010-12-08,United Kingdom,648,502,1.43
2010-12-08,United Kingdom,1698,953,2.96
2010-12-08,United Kingdom,1446,870,1.52
2010-12-08,United Kingdom,1204,766,2.66
2010-12-08,United Kingdom,607,401,1.73
2010-12-08,United Kingdom,1121,548,4.49
2010-12-08,United Kingdom,1575,817,3.0
2010-12-08,United Kingdom,2452,1115,1.62
2010-12-08,United Kingdom,1630,702,2.57
2010-12-08,United Kingdom,1939,1502,2.76
2010-12-08,United Kingdom,569,271,2.88
2010-12-08,United Kingdom,2099,1443,4.21
2010-12-08,United Kingdom,1682,922,2.26
2010-12-08,United Kingdom,1574,1088,1.48
2010-12-08,United Kingdom,1399,662,1.19
2010-12-08,United Kingdom,196,103,4.29
2010-12-08,United Kingdom,1991,1530,4.3
2010-12-08,United Kingdom,2215,1561,2.31
2010-12-08,United Kingdom,1397,848,2.76
2010-12-08,United Kingdom,1431,1110,3.9
2010-12-08,United Kingdom,452,207,2.2
2010-12-08,United Kingdom,2503,1842,1.2
2010-12-08,United Kingdom,1256,822,2.09
2010-12-08,United Kingdom,852,610,2.92
2010-12-08,United Kingdom,1708,1072,4.35
2010-12-08,United Kingdom,1506,1105,1.38
2010-12-08,United Kingdom,100,43,3.03
2010-12-08,United Kingdom,3090,1877,1.51
2010-12-08,United Kingdom,1716,834,3.62
2010-12-08,United Kingdom,1366,863,3.94
2010-12-08,Germany,391,309,2.73
2010-12-08,United Kingdom,1950,829,1.49
2010-12-08,United Kingdom,2334,1079,3.36
2010-12-08,United Kingdom,2115,1074,1.32
2010-12-08,Portugal,3037,2279,1.97
2010-12-08,United Kingdom,1391,624,3.66
2010-12-08,United Kingdom,2128,1008,2.66
2010-12-08,United Kingdom,983,700,3.93
2010-12-08,United Kingdom,2069,1174,2.34
2010-12-08,United Kingdom,1876,1036,3.09
2010-12-08,United Kingdom,1521,853,2.81
2010-12-08,United Kingdom,798,585,1.68
2010-12-08,United Kingdom,3375,1781,1.18
2010-12-08,Lithuania,2271,1609,2.67
2010-12-08,United Kingdom,856,479,2.83
2010-12-08,United Kingdom,1906,996,3.11
2010-12-08,United Kingdom,2613,1220,3.0
2010-12-08,United Kingdom,757,472,3.98
2010-12-08,United Kingdom,2973,1550,2.4
2010-12-08,United Kingdom,1803,945,1.05
2010-12-08,United Kingdom,1623,974,3.59
2010-12-08,United Kingdom,2966,1723,3.78
2010-12-08,United Kingdom,442,339,1.94
2010-12-08,United Kingdom,1208,785,4.16
2010-12-08,United Kingdom,2576,1766,4.34
2010-12-08,United Kingdom,1820,762,3.41
2010-12-08,United Kingdom,1798,819,4.25
2010-12-08,United Kingdom,1558,1171,2.19
2010-12-08,United Kingdom,2114,1590,1.96
2010-12-08,United Kingdom,2116,1216,2.06
2010-12-08,United Kingdom,1098,471,1.01
2010-12-08,United Kingdom,2486,1718,2.81
2010-12-08,United Kingdom,1041,461,4.44
2010-12-08,United Kingdom,407,198,1.3
2010-12-08,United Kingdom,1048,586,1.41
2010-12-08,United Kingdom,1826,965,2.5
2010-12-08,United Kingdom,1883,905,4.05
2010-12-08,United Kingdom,2581,1199,3.12
2010-12-08,United Kingdom,1666,1269,3.44
2010-12-08,United Kingdom,1487,1118,3.83
2010-12-08,United Kingdom,2618,2055,1.13
2010-12-08,United Kingdom,2109,950,4.05
2010-12-08,United Kingdom,1227,936,2.9
2010-12-08,United Kingdom,1008,622,4.17
2010-12-08,United Kingdom,1172,544,4.31
2010-12-08,United Kingdom,2634,1638,2.27
2010-12-08,United Kingdom,2262,1158,1.13
2010-12-08,United Kingdom,714,439,3.39
2010-12-08,United Kingdom,2617,1654,1.88
2010-12-08,United Kingdom,1990,1525,2.36
2010-12-08,Norway,1411,938,2.52
2010-12-08,United Kingdom,1212,524,1.64
2010-12-08,United Kingdom,1125,462,1.07
2010-12-08,United Kingdom,1845,776,1.42
2010-12-08,United Kingdom,1292,526,2.66
2010-12-08,United Kingdom,3366,2451,4.26
2010-12-09,United Kingdom,1533,1017,1.68
2010-12-09,United Kingdom,1363,594,2.49
2010-12-09,United Kingdom,1989,1053,1.83
2010-12-09,United Kingdom,680,362,3.76
2010-12-09,United Kingdom,528,391,1.16
2010-12-09,United Kingdom,2273,923,3.55
2010-12-09,United Kingdom,1378,934,2.4
2010-12-09,United Kingdom,1445,815,1.58
2010-12-09,United Kingdom,1704,759,3.6
2010-12-09,United Kingdom,1319,920,1.07
2010-12-09,United Kingdom,1605,795,2.41
2010-12-09,Germany,1593,806,4.4
2010-12-09,France,1078,733,3.72
2010-12-09,Germany,100,61,3.45
2010-12-09,United Kingdom,816,541,4.02
2010-12-09,United Kingdom,1868,1196,1.03
2010-12-09,France,589,298,3.78
2010-12-09,United Kingdom,2268,1434,3.44
2010-12-09,Japan,100,41,1.16
2010-12-09,United Kingdom,246,118,3.22
2010-12-09,United Kingdom,458,242,1.67
2010-12-09,Portugal,247,146,3.92
2010-12-09,United Kingdom,4001,2916,2.45
2010-12-09,United Kingdom,3170,2530,2.98
2010-12-09,France,1766,882,1.13
2010-12-09,United Kingdom,611,304,4.25
2010-12-09,Germany,1241,804,2.44
2010-12-09,United Kingdom,1050,657,2.63
2010-12-09,United Kingdom,2413,1334,1.94
2010-12-09,United Kingdom,2078,1241,2.29
2010-12-09,Channel Islands,367,189,2.63
2010-12-09,Denmark,1505,793,1.44
2010-12-09,United Kingdom,3145,1847,4.0
2010-12-09,United Kingdom,1652,849,2.61
2010-12-09,United Kingdom,4202,2071,1.24
2010-12-09,United Kingdom,1262,884,1.94
2010-12-09,France,2389,1346,2.03
2010-12-09,EIRE,3215,1985,2.13
2010-12-09,United Kingdom,1410,1069,3.94
2010-12-09,United Kingdom,527,376,2.17
2010-12-09,United Kingdom,381,287,2.74
2010-12-09,United Kingdom,2174,1679,1.62
2010-12-09,United Kingdom,741,333,3.77
2010-12-09,United Kingdom,100,54,1.94
2010-12-09,United Kingdom,2398,1000,2.43
2010-12-09,United Kingdom,3350,1458,3.73
2010-12-09,United Kingdom,302,156,1.73
2010-12-09,United Kingdom,590,255,1.37
2010-12-09,United Kingdom,2283,1517,3.83
2010-12-09,United Kingdom,1441,1096,3.44
2010-12-09,United Kingdom,2516,1094,3.72
2010-12-09,United Kingdom,749,426,2.01
2010-12-09,United Kingdom,1046,437,2.75
2010-12-09,United Kingdom,175,123,4.23
2010-12-09,United Kingdom,1454,1019,4.18
2010-12-09,United Kingdom,2560,1229,2.65
2010-12-09,United Kingdom,3062,1790,3.1
2010-12-09,United Kingdom,2264,1311,1.54
2010-12-09,United Kingdom,2215,1526,2.29
2010-12-09,United Kingdom,1179,726,2.47
2010-12-09,United Kingdom,1135,746,2.17
2010-12-09,United Kingdom,1581,746,1.15
2010-12-09,United Kingdom,100,49,3.03
2010-12-09,United Kingdom,2530,1331,4.43
2010-12-09,United Kingdom,1396,850,1.65
2010-12-09,United Kingdom,1124,857,1.41
2010-12-09,United Kingdom,2116,1395,2.43
2010-12-09,United Kingdom,327,145,1.13
2010-12-09,United Kingdom,2172,1165,4.1
2010-12-09,United Kingdom,2842,1970,2.34
2010-12-09,United Kingdom,2448,1041,2.46
2010-12-09,United Kingdom,2175,1720,2.61
2010-12-09,United Kingdom,1467,863,2.24
2010-12-09,United Kingdom,2422,1493,2.88
2010-12-09,United Kingdom,2532,1327,1.06
2010-12-09,United Kingdom,844,536,3.22
2010-12-09,United Kingdom,2501,1574,2.94
2010-12-09,United Kingdom,100,64,2.59
2010-12-09,United Kingdom,531,417,3.45
2010-12-09,United Kingdom,1087,651,1.01
2010-12-09,United Kingdom,100,48,3.06
2010-12-09,United Kingdom,2000,1470,1.26
2010-12-09,Germany,3370,1793,1.66
2010-12-09,United Kingdom,1638,704,4.46
2010-12-09,United Kingdom,2224,1220,2.92
2010-12-09,United Kingdom,1560,1058,1.77
2010-12-09,United Kingdom,1036,501,3.05
2010-12-09,United Kingdom,1103,645,3.37
2010-12-09,United Kingdom,1928,1382,3.58
2010-12-09,France,1364,947,1.25
2010-12-09,United Kingdom,621,333,1.82
2010-12-09,Spain,2272,1069,2.07
2010-12-09,United Kingdom,802,474,3.62
2010-12-09,United Kingdom,2182,1691,4.39
2010-12-09,United Kingdom,823,333,3.49
2010-12-09,United Kingdom,893,574,2.5
2010-12-09,United Kingdom,2342,1792,1.86
2010-12-09,United Kingdom,1578,810,1.73
2010-12-09,United Kingdom,1281,556,2.1
2010-12-09,United Kingdom,1634,1087,2.86
2010-12-09,United Kingdom,474,246,3.9
2010-12-09,United Kingdom,1632,949,2.32
2010-12-09,United Kingdom,2869,1423,2.29
2010-12-09,United Kingdom,1337,892,2.97
2010-12-09,United Kingdom,1105,443,1.06
2010-12-09,United Kingdom,634,447,1.63
2010-12-09,United Kingdom,1736,1127,2.22
2010-12-09,United Kingdom,2495,1567,1.7
2010-12-09,United Kingdom,1604,1097,1.9
2010-12-09,United Kingdom,1643,1302,2.96
2010-12-09,United Kingdom,432,190,3.91
2010-12-09,United Kingdom,1867,1060,3.81
2010-12-09,United Kingdom,100,79,3.37
2010-12-09,United Kingdom,1597,712,1.37
2010-12-09,Germany,2110,1554,1.67
2010-12-09,United Kingdom,1238,840,1.81
2010-12-09,United Kingdom,1672,1283,1.81
2010-12-09,United Kingdom,2143,1441,2.89
2010-12-09,United Kingdom,550,242,3.1
2010-12-09,United Kingdom,1927,918,2.9
2010-12-09,United Kingdom,2376,1453,1.05
2010-12-09,United Kingdom,2989,2045,1.84
2010-12-09,United Kingdom,1222,839,2.54
2010-12-09,United Kingdom,1603,985,1.45
2010-12-09,United Kingdom,792,410,2.18
2010-12-09,United Kingdom,2418,1061,3.65
2010-12-09,United Kingdom,1503,1181,1.43
2010-12-09,United Kingdom,1091,745,2.66
2010-12-09,United Kingdom,1183,605,2.74
2010-12-09,United Kingdom,1396,835,1.74
2010-12-09,United Kingdom,2825,2101,1.59
2010-12-09,United Kingdom,500,220,2.03
2010-12-09,United Kingdom,1505,873,2.47
2010-12-09,United Kingdom,904,403,1.76
2010-12-09,United Kingdom,2397,1110,1.21
2010-12-09,United Kingdom,1479,856,3.68
2010-12-09,United Kingdom,953,507,3.79
2010-12-09,United Kingdom,2990,1526,3.46
2010-12-09,United Kingdom,1127,786,1.59
2010-12-09,United Kingdom,1712,1122,2.31
2010-12-09,United Kingdom,2810,2177,3.03
2010-12-09,United Kingdom,1699,735,2.88
2010-12-09,United Kingdom,2761,1601,3.4
2010-12-09,United Kingdom,1791,811,3.68
2010-12-09,United Kingdom,2211,1014,4.47
2010-12-09,United Kingdom,2304,1058,1.41
2010-12-09,United Kingdom,684,420,2.61
2010-12-10,United Kingdom,100,72,4.37
2010-12-10,United Kingdom,1149,882,3.94
2010-12-10,Germany,1510,1057,2.73
2010-12-10,Germany,459,189,3.42
2010-12-10,United Kingdom,1882,938,2.15
2010-12-10,United Kingdom,443,182,3.42
2010-12-10,United Kingdom,1451,1124,2.72
2010-12-10,United Kingdom,1265,967,2.62
2010-12-10,United Kingdom,2155,1217,2.94
2010-12-10,United Kingdom,989,713,2.55
2010-12-10,United Kingdom,2949,2333,1.5
2010-12-10,United Kingdom,1870,1149,1.94
2010-12-10,United Kingdom,598,456,3.13
2010-12-10,United Kingdom,815,552,4.36
2010-12-10,United Kingdom,2959,1745,2.21
2010-12-10,United Kingdom,823,457,3.11
2010-12-10,United Kingdom,1536,1216,1.25
2010-12-10,United Kingdom,1290,956,2.94
2010-12-10,United Kingdom,1025,574,3.77
2010-12-10,United Kingdom,2964,2293,1.44
2010-12-10,United Kingdom,1729,1222,3.64
2010-12-10,France,2219,1311,3.49
2010-12-10,United Kingdom,1163,654,2.89
2010-12-10,United Kingdom,1350,1014,4.03
2010-12-10,United Kingdom,1280,785,1.83
2010-12-10,United Kingdom,1674,926,2.89
2010-12-10,United Kingdom,2345,1551,3.81
2010-12-10,United Kingdom,1077,726,2.56
2010-12-10,United Kingdom,228,94,2.42
2010-12-10,United Kingdom,1767,739,3.02
2010-12-10,United Kingdom,766,406,1.21
2010-12-10,United Kingdom,2401,1752,3.96
2010-12-10,United Kingdom,984,523,2.46
2010-12-10,United Kingdom,1062,744,3.28
2010-12-10,United Kingdom,1063,545,1.57
2010-12-10,United Kingdom,2980,1268,1.7
2010-12-10,United Kingdom,1707,701,1.96
2010-12-10,United Kingdom,1296,573,4.04
2010-12-10,United Kingdom,889,511,1.87
2010-12-10,United Kingdom,1438,874,1.9
2010-12-10,United Kingdom,1044,685,1.29
2010-12-10,United Kingdom,3144,1997,4.1
2010-12-10,United Kingdom,1592,1038,1.22
2010-12-10,United Kingdom,2987,2002,3.28
2010-12-10,EIRE,535,339,3.14
2010-12-10,United Kingdom,3710,2854,2.0
2010-12-10,United Kingdom,1181,908,1.86
2010-12-10,United Kingdom,1547,713,1.62
2010-12-10,United Kingdom,1161,480,3.54
2010-12-10,United Kingdom,567,252,1.34
2010-12-10,United Kingdom,2738,1670,3.67
2010-12-10,United Kingdom,2018,934,3.9
2010-12-10,United Kingdom,2076,1350,1.58
2010-12-10,United Kingdom,2498,1627,4.01
2010-12-10,United Kingdom,1642,1287,4.22
2010-12-10,United Kingdom,1746,1012,3.47
2010-12-10,United Kingdom,2548,1450,2.29
2010-12-10,United Kingdom,2229,1672,1.72
2010-12-10,Portugal,2022,927,2.34
2010-12-10,United Kingdom,696,555,4.02
2010-12-10,United Kingdom,1200,662,3.9
2010-12-10,United Kingdom,1537,1107,2.48
2010-12-10,United Kingdom,2383,1189,1.7
2010-12-10,United Kingdom,1425,938,1.23
2010-12-10,United Kingdom,1588,651,2.51
2010-12-10,United Kingdom,2036,1380,3.74
2010-12-10,United Kingdom,1288,620,4.44
2010-12-10,United Kingdom,543,238,2.66
2010-12-10,United Kingdom,1472,969,1.03
2010-12-10,United Kingdom,2296,1156,3.89
2010-12-10,United Kingdom,524,240,1.05
2010-12-10,United Kingdom,1244,984,1.09
2010-12-10,United Kingdom,1757,961,3.5
2010-12-10,United Kingdom,630,336,3.7
2010-12-10,United Kingdom,1032,725,3.86
2010-12-10,United Kingdom,2377,1660,2.19
2010-12-10,United Kingdom,100,66,1.12
2010-12-10,United Kingdom,1323,796,1.86
2010-12-10,United Kingdom,974,773,1.42
2010-12-10,United Kingdom,2206,1519,2.5
2010-12-10,United Kingdom,1835,942,3.77
2010-12-10,United Kingdom,109,86,1.38
2010-12-10,United Kingdom,3000,1672,1.7
2010-12-10,United Kingdom,780,451,2.2
2010-12-10,United Kingdom,2222,1599,2.37
2010-12-12,United Kingdom,2221,1521,2.48
2010-12-12,United Kingdom,627,324,2.13
2010-12-12,United Kingdom,867,506,4.24
2010-12-12,United Kingdom,2229,1016,2.68
2010-12-12,United Kingdom,1650,1290,1.89
2010-12-12,United Kingdom,2688,1993,4.15
2010-12-12,United Kingdom,1783,944,2.53
2010-12-12,United Kingdom,1270,851,2.96
2010-12-12,United Kingdom,100,57,3.72
2010-12-12,United Kingdom,2766,1774,1.73
2010-12-12,United Kingdom,2775,1932,3.33
2010-12-12,United Kingdom,1009,540,2.65
2010-12-12,United Kingdom,1660,749,4.11
2010-12-12,United Kingdom,791,341,1.74
2010-12-12,Japan,2799,1759,1.67
2010-12-12,United Kingdom,1820,1206,2.02
2010-12-12,United Kingdom,2656,1077,3.56
2010-12-12,United Kingdom,1958,890,3.24
2010-12-12,United Kingdom,2378,1894,4.09
2010-12-12,United Kingdom,2378,1660,1.0
2010-12-12,United Kingdom,190,151,4.32
2010-12-12,United Kingdom,1964,865,2.08
2010-12-12,United Kingdom,705,525,2.74
2010-12-12,United Kingdom,2904,1935,3.79
2010-12-12,United Kingdom,2652,1568,3.54
2010-12-12,United Kingdom,1183,904,3.34
2010-12-12,United Kingdom,2057,844,2.89
2010-12-12,United Kingdom,307,153,4.11
2010-12-12,United Kingdom,1758,1212,3.81
2010-12-12,United Kingdom,1427,714,2.94
2010-12-12,United Kingdom,2416,1341,2.91
2010-12-12,United Kingdom,2351,1798,1.44
2010-12-12,United Kingdom,3913,2018,1.36
2010-12-12,United Kingdom,633,489,3.13
2010-12-12,United Kingdom,2288,1349,2.31
2010-12-12,United Kingdom,1668,855,3.73
2010-12-12,United Kingdom,100,79,3.13
2010-12-12,United Kingdom,2034,1243,3.02
2010-12-12,United Kingdom,2336,1693,4.38
2010-12-12,United Kingdom,2450,1659,1.24
2010-12-12,United Kingdom,1336,981,4.21
2010-12-12,United Kingdom,959,708,2.52
2010-12-12,United Kingdom,1555,912,3.07
2010-12-12,United Kingdom,1974,1103,1.98
2010-12-12,United Kingdom,1273,773,3.97
2010-12-12,United Kingdom,1553,1130,3.0
2010-12-12,United Kingdom,357,266,1.76
2010-12-12,United Kingdom,117,60,1.24
2010-12-13,United Kingdom,795,422,1.62
2010-12-13,United Kingdom,1009,763,3.95
2010-12-13,United Kingdom,2466,1919,1.18
2010-12-13,United Kingdom,1003,700,3.75
2010-12-13,Spain,808,633,1.93
2010-12-13,United Kingdom,1361,1085,4.19
2010-12-13,United Kingdom,1112,588,4.13
2010-12-13,United Kingdom,100,74,1.55
2010-12-13,United Kingdom,1529,1222,3.69
2010-12-13,United Kingdom,1558,1075,2.02
2010-12-13,United Kingdom,2471,998,2.3
2010-12-13,United Kingdom,1208,643,1.73
2010-12-13,United Kingdom,679,292,3.44
2010-12-13,United Kingdom,1718,1046,4.02
2010-12-13,United Kingdom,2288,944,2.77
2010-12-13,United Kingdom,569,316,1.25
2010-12-13,United Kingdom,1828,1059,2.08
2010-12-13,United Kingdom,3590,1732,3.46
2010-12-13,United Kingdom,525,375,2.55
2010-12-13,United Kingdom,3640,1727,2.36
2010-12-13,United Kingdom,1922,1040,3.01
2010-12-13,United Kingdom,725,540,1.68
2010-12-13,United Kingdom,2478,1728,1.95
2010-12-13,United Kingdom,1200,880,3.77
2010-12-13,United Kingdom,1927,1033,2.38
2010-12-13,United Kingdom,897,394,1.56
2010-12-13,United Kingdom,660,405,4.35
2010-12-13,United Kingdom,2536,1953,1.39
2010-12-13,United Kingdom,2424,1191,4.35
2010-12-13,United Kingdom,2134,905,2.08
2010-12-13,United Kingdom,2665,1956,1.8
2010-12-13,United Kingdom,687,511,4.15
2010-12-13,United Kingdom,100,50,3.36
2010-12-13,United Kingdom,1935,970,4.18
2010-12-13,United Kingdom,2442,1664,1.6
2010-12-13,United Kingdom,3314,1420,4.01
2010-12-13,United Kingdom,1027,732,1.14
2010-12-13,United Kingdom,2373,1169,2.46
2010-12-13,United Kingdom,1098,440,1.9
2010-12-13,United Kingdom,1147,558,1.45
2010-12-13,United Kingdom,1911,781,1.89
2010-12-13,United Kingdom,1464,724,4.38
2010-12-13,United Kingdom,270,145,2.94
2010-12-13,United Kingdom,876,351,1.0
