ProductKey,StockCode,Description,UnitPrice,Category,Supplier,Brand,LaunchDate,ReorderLevel
6633,22632,HAND WARMER RED POLKA DOT,1.85,Misc,Knapp Ltd,Vans,2025-03-09,118
6765,22656,VINTAGE BLUE KITCHEN CABINET,125.0,Misc,Ortiz LLC,Philips,2023-11-08,165
6916,22687,DOORMAT CHRISTMAS VILLAGE,8.25,Misc,Jimenez LLC,Whirlpool,2024-05-31,128
6944,22690,DOORMAT HOME SWEET HOME BLUE ,7.08,Home Decor,Johnson and Sons,Crocs,2024-02-11,175
6962,22691,DOORMAT WELCOME SUNRISE,17.88,Misc,"Myers, Garcia and Woods",JBL,2023-01-18,68
7207,22736,RIBBON REEL MAKING SNOWMEN ,7.5,Misc,Turner-Anderson,Lenovo,2024-05-22,116
7349,22761,CHEST 7 DRAWER MA CAMPAGNE,21.95,Misc,"Gomez, Lopez and Reyes",HP,2024-02-13,101
7376,22768,FAMILY PHOTO FRAME CORNICE,8.5,Misc,"Smith, Buchanan and Orr",Nike,2022-12-23,46
7378,22768,FAMILY PHOTO FRAME CORNICE,19.96,Misc,"Nolan, Stephens and Mason",HP,2024-12-23,139
7464,22784,LANTERN CREAM GAZEBO ,11.02,Lighting,Anderson-Tanner,Whirlpool,2025-01-08,101
7758,22847,BREAD BIN DINER STYLE IVORY,34.0,Misc,Hall and Sons,Unilever,2023-03-14,155
8162,22934,BAKING MOULD EASTER EGG WHITE CHOC,6.95,Misc,Zuniga PLC,Adidas,2024-08-24,172
8214,22945,CHRISTMAS METAL TAGS ASSORTED ,11.02,Misc,Rivera-Rodriguez,Adidas,2023-07-09,200
8638,23055,IVORY CHANDELIER T-LIGHT HOLDER,12.46,Lighting,Medina-Lopez,Beats,2023-02-15,16
9076,23178,JAM CLOCK MAGNET,2.49,Misc,"Anderson, Villa and Hall",Reebok,2025-05-23,46
9392,23249,VINTAGE RED ENAMEL TRIM PLATE,1.49,Misc,Harrison Inc,Crocs,2024-09-27,52
9588,23309,SET OF 60 I LOVE LONDON CAKE CASES ,0.55,Misc,Klein PLC,Adidas,2024-06-28,137
9679,23333,IVORY WICKER HEART MEDIUM,1.04,Home Decor,"Howell, Bryant and Williams",Bose,2024-12-31,122
9830,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,0.32,Misc,"Hernandez, Garcia and Graves",Zara,2023-01-26,176
9912,23403,LETTER HOLDER HOME SWEET HOME,2.49,Home Decor,Park-Lee,Bose,2023-12-07,113
10197,23501,KEY RING BASEBALL BOOT UNION JACK,1.04,Misc,Schultz LLC,Samsung,2024-07-31,136
10289,23524,HORSE & PONY WALL ART,2.66,Misc,"Harrison, Ruiz and Simmons",Samsung,2025-09-03,109
10439,23552,BICYCLE PUNCTURE REPAIR KIT ,1.86,Misc,"Spencer, Martinez and Davis",AmazonBasics,2023-06-30,32
10553,23629,SET 10 CARDS DRESSING UP 17077,2.49,Misc,Lee Inc,Reebok,2024-05-27,150
10657,35599B,BLACK CHRISTMAS TREE 120CM,7.25,Misc,Jones-Mahoney,Zara,2025-03-19,58
10701,35649,VINTAGE BEAD COSMETIC BAG ,3.35,Misc,Weaver-Foster,Sony,2025-08-24,160
10817,35954,SMALL FOLKART STAR CHRISTMAS DEC,0.31,Misc,Farley-Goodman,Canon,2022-12-10,102
10946,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,8.49,Misc,"Stark, Smith and Barber",H&M,2024-05-31,11
10956,37479P,CUBIC MUG FLOCK PINK ON BROWN,0.97,Kitchen,Clements LLC,KitchenAid,2024-05-28,24
11236,47590B,PINK HAPPY BIRTHDAY BUNTING,4.65,Misc,"Moore, Lewis and Watson",Nestle,2023-01-27,26
11273,48111,DOORMAT 3 SMILEY CATS,8.25,Misc,Ross Ltd,Panasonic,2024-06-06,31
11321,48184,DOORMAT ENGLISH ROSE ,7.08,Misc,"Snow, Wilson and Rodriguez",Dell,2023-08-13,83
11327,48185,DOORMAT FAIRY CAKE,8.25,Misc,"Morris, Orozco and Kelley",Vans,2024-06-05,128
11357,48188,DOORMAT WELCOME PUPPIES,8.0,Misc,"Kane, Todd and Singleton",Zara,2025-07-11,130
11422,71038,WHITE HANGING BEADS CANDLE HOLDER,4.65,Misc,"Townsend, Ryan and Garcia",Bose,2023-02-12,38
11510,72225C,LAVENDER SCENT CAKE CANDLE,0.21,Misc,"Hunter, Moore and Jacobs",Beats,2024-07-05,48
11851,82486,WOOD S/3 CABINET ANT WHITE FINISH,8.15,Misc,"Mccullough, Reeves and Munoz",ASUS,2025-03-19,78
11998,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3.39,Misc,"Moore, Bryant and Dixon",Dell,2024-09-07,15
12822,84865,NEW BAROQUE BLACK PHOTO ALBUM,16.98,Misc,Cherry-White,ASUS,2023-03-30,124
13656,85126,LARGE ROUND CUTGLASS CANDLESTICK,13.57,Misc,"Caldwell, Wong and Smith",Lenovo,2023-01-20,183
14105,90011D,PURPLE CRYSTAL DROP EARRINGS,2.9,Misc,"Nelson, Shaw and Hansen",LG,2024-07-19,134
14212,90031,BILI NUT AND WOOD NECKLACE,1.0,Misc,Pierce-Johnson,AmazonBasics,2023-10-28,184
14223,90035A,"PEARL & SHELL 42""NECKL. GREEN",10.75,Misc,Wright and Sons,Levi’s,2023-09-18,53
14241,90037C,TINY CRYSTAL BRACELET BLUE,2.54,Misc,"Freeman, Carey and Miller",Philips,2025-06-01,170
14533,90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,4.98,Misc,Beck-Stokes,Puma,2023-01-24,107
14593,90158,ST TROPEZ NECKLACE,4.98,Misc,Blair and Sons,Whirlpool,2023-09-05,98
14607,90160D,PINK BOUDICCA LARGE BRACELET,6.95,Misc,Schmidt-Thomas,H&M,2023-02-17,30
14639,90164B,WHITE  ROSEBUD PEARL BRACELET,7.64,Misc,"Griffith, Jordan and Solis",Puma,2024-11-17,160
14644,90165B,WHITE ROSEBUD  PEARL EARRINGS,2.54,Misc,Burgess-West,Apple,2025-06-24,189
14677,90176B,DIAMANTE NECKLACE BLACK ,7.64,Misc,Hall and Sons,HP,2023-11-18,60
14723,90183A,AMBER DROP EARRINGS W LONG BEADS,2.96,Misc,"Robertson, Sanders and Lucas",HP,2022-11-25,19
14786,90195A,PURPLE GEMSTONE BRACELET,8.95,Misc,Moreno Inc,Adidas,2023-05-15,38
15108,D,Discount,10.06,Misc,Powell Ltd,Microsoft,2023-05-04,99
15143,D,Discount,42.5,Misc,Garcia-Williams,IKEA,2024-05-24,62
15150,DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,16.13,Lighting,Cantu-Andrews,Unilever,2023-12-17,153
15184,S,SAMPLES,95.0,Misc,"Johnson, Spears and Morris",Zara,2024-08-28,129
15216,gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,16.67,Misc,Hines-Luna,HP,2025-02-08,121
15220,gift_0001_40,Dotcomgiftshop Gift Voucher £40.00,33.33,Misc,"Olson, Drake and Lopez",Unilever,2025-09-17,76
15373,DOT,DOTCOM POSTAGE,146.1,Misc,Perez LLC,HP,2022-11-19,101
15407,DOT,DOTCOM POSTAGE,1556.08,Misc,"Byrd, Morales and Pacheco",IKEA,2025-02-25,132
15506,DOT,DOTCOM POSTAGE,230.08,Misc,"Nichols, Melton and Hall",Adidas,2022-12-03,112
15612,DOT,DOTCOM POSTAGE,877.04,Misc,"Doyle, Fisher and Cox",ASUS,2022-11-30,143
15673,DOT,DOTCOM POSTAGE,9.08,Misc,Stewart Ltd,Levi’s,2024-09-25,77
15736,DOT,DOTCOM POSTAGE,847.42,Misc,Howard Group,Nike,2023-06-27,10
15814,DOT,DOTCOM POSTAGE,65.67,Misc,Andersen Group,HP,2025-06-29,49
15971,M,Manual,416.75,Misc,Dodson-Howell,Adidas,2025-06-20,184
15982,M,Manual,1917.0,Misc,English Inc,Whirlpool,2024-05-02,157
16000,M,Manual,17.55,Misc,Bennett PLC,Nike,2024-11-24,156
16098,M,Manual,2.0,Misc,"Barrera, Campos and Alexander",KitchenAid,2024-01-31,143
16108,M,Manual,133.08,Misc,Ramsey PLC,Microsoft,2025-09-03,38
16208,POST,POSTAGE,3.82,Misc,Jones-Blackburn,Adidas,2025-06-03,176
16275,POST,POSTAGE,3.38,Misc,Henderson Ltd,H&M,2025-02-05,92
213,16238,PARTY TIME PENCIL ERASERS,0.43,Misc,James-Harding,HP,2023-04-17,93
288,17084N,FAIRY DREAMS INCENSE ,0.43,Misc,"Wright, Rubio and Sparks",Canon,2024-03-09,101
308,17096,ASSORTED LAQUERED INCENSE HOLDERS,0.17,Misc,Nguyen Group,AmazonBasics,2025-02-01,138
327,18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,0.18,Misc,James-Thompson,Reebok,2025-04-11,154
477,20679,EDWARDIAN PARASOL RED,12.46,Misc,"Ayala, Brown and White",Dell,2024-07-15,100
816,20835,FRENCH LATTICE CUSHION COVER ,11.02,Home Decor,Davis Group,Zara,2023-04-19,159
1190,21064,BOOM BOX SPEAKER BOYS,11.87,Misc,Burton-Briggs,Samsung,2023-12-12,40
1394,21135,VICTORIAN  METAL POSTCARD SPRING,0.4,Misc,Ross and Sons,Beats,2023-08-10,147
1426,21154,RED RETROSPOT OVEN GLOVE ,6.54,Apparel,"Hernandez, Taylor and Parsons",Vans,2025-05-09,29
1651,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2.98,Misc,Miller PLC,Whirlpool,2023-10-20,63
1662,21212,PACK OF 72 RETROSPOT CAKE CASES,0.4,Misc,Hayes and Sons,Unilever,2024-06-10,60
1810,21259,VICTORIAN SEWING BOX SMALL ,12.46,Misc,Moore-Wood,Unilever,2024-12-11,124
2044,21370,MIRRORED WALL ART FOXY,12.46,Misc,Carlson Group,Reebok,2025-09-07,14
2294,21463,MIRRORED DISCO BALL ,2.5,Misc,Hendricks PLC,HP,2023-02-24,88
2331,21476,STEEL SWEETHEART ROUND TABLE CREAM,58.29,Home Decor,Lowe-Morgan,JBL,2023-12-16,67
2488,21534,DAIRY MAID LARGE MILK JUG,10.17,Misc,"Blake, Bell and Kim",Reebok,2023-02-18,54
2685,21628,TRIANGULAR POUFFE VINTAGE ,29.17,Misc,Cox-Gomez,JBL,2023-03-25,23
3093,21758,VINTAGE SHELLS PRINT,12.72,Misc,"Pace, Jones and Weber",Panasonic,2025-03-22,40
3104,21770,OPEN CLOSED METAL SIGN,9.96,Misc,Shaffer Group,Dell,2023-08-22,40
3795,21982,PACK OF 12 SUKI TISSUES ,0.2,Misc,Young PLC,Apple,2023-12-03,21
4122,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6.63,Misc,"Ellis, Coleman and Valdez",Apple,2025-01-21,123
4402,22139,RETROSPOT TEA SET CERAMIC 11 PC ,11.02,Kitchen,"Harmon, Wells and Walsh",AmazonBasics,2025-03-09,194
4616,22189,CREAM HEART CARD HOLDER,2.32,Home Decor,"Sanders, Pierce and Osborne",Panasonic,2023-11-16,43
4636,22193,RED DINER WALL CLOCK,16.98,Misc,Williams and Sons,Philips,2024-12-20,156
4771,22221,CAKE STAND LOVEBIRD 2 TIER PINK,19.96,Misc,Casey LLC,Panasonic,2024-11-02,78
5003,22283,6 EGG HOUSE PAINTED WOOD,15.79,Misc,Richmond Ltd,Panasonic,2024-10-25,125
5329,22355,CHARLOTTE BAG SUKI DESIGN,5.63,Misc,Morgan-Patterson,Puma,2022-11-22,61
5591,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4.12,Misc,"Stanley, Phillips and Roth",KitchenAid,2023-07-10,156
5893,22473,TV DINNER TRAY VINTAGE PAISLEY,11.02,Misc,"Reyes, Chan and Gilmore",Beats,2025-06-15,127
6057,22509,SEWING BOX RETROSPOT DESIGN ,34.04,Misc,Robbins-Cox,Nike,2025-07-08,172
6094,22517,CHILDS GARDEN RAKE PINK,1.85,Misc,Cobb and Sons,AmazonBasics,2024-08-08,172
6131,22526,WHEELBARROW FOR CHILDREN ,25.49,Misc,Johnson-Pierce,Levi’s,2025-02-15,78
6196,22543,MINI JIGSAW BAKE A CAKE ,0.32,Misc,Haynes-Gregory,Levi’s,2023-04-03,188
6948,22690,DOORMAT HOME SWEET HOME BLUE ,6.75,Home Decor,"Wood, Lawrence and Roberts",Apple,2024-12-11,182
6973,22692,DOORMAT WELCOME TO OUR HOME,16.98,Home Decor,"Wells, Johnson and Barnes",Nike,2023-12-02,22
7150,22729,ALARM CLOCK BAKELIKE ORANGE,3.39,Misc,Chapman-Miller,LG,2025-01-27,161
7307,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,0.21,Misc,Fritz PLC,Beats,2023-05-01,32
7384,22770,MIRROR CORNICE,29.17,Misc,Smith-Barrera,Microsoft,2025-09-12,90
7460,22783,SET 3 WICKER OVAL BASKETS W LIDS,19.95,Misc,Hamilton-Tate,JBL,2022-12-11,56
7503,22795,SWEETHEART RECIPE BOOK STAND,6.75,Home Decor,"Houston, Allen and Cabrera",KitchenAid,2023-04-05,32
7513,22797,CHEST OF DRAWERS GINGHAM HEART ,34.0,Home Decor,Watkins Ltd,Apple,2022-12-06,10
7734,22844,VINTAGE CREAM DOG FOOD CONTAINER,16.98,Misc,Garcia Ltd,HP,2024-11-18,200
7760,22848,BREAD BIN DINER STYLE PINK,14.95,Misc,"Blanchard, Reed and Davis",Dell,2025-05-21,114
7885,22882,NUMBER TILE VINTAGE FONT 3,2.17,Misc,Ruiz-Schwartz,Dell,2025-07-06,10
8523,23017,APOTHECARY MEASURING JAR,11.15,Misc,Nicholson-Harris,Zara,2023-07-20,146
8528,23018,LARGE APOTHECARY MEASURING JAR ,24.96,Misc,Smith Group,Puma,2025-04-06,72
8684,23069,EDWARDIAN PHOTO FRAME,6.25,Misc,Ramos Inc,Samsung,2023-10-06,195
9080,23179,CLOCK MAGNET MUM'S KITCHEN,2.89,Misc,Miller Inc,Panasonic,2023-02-04,173
9118,23189,SET OF 12 FORK CANDLES,2.49,Misc,Franco-Stevens,Sony,2023-09-24,92
9208,23206,LUNCH BAG APPLE DESIGN,5.63,Misc,Scott Group,Canon,2023-05-25,145
9221,23208,LUNCH BAG VINTAGE LEAF DESIGN,8.33,Misc,Levy Group,Puma,2024-11-10,170
9319,23233,WRAP POPPIES  DESIGN,0.34,Misc,"Meza, Conner and Taylor",HP,2024-11-13,70
9524,23292,SPACEBOY CHILDRENS CUP,1.05,Kitchen,"Gonzalez, Johnson and Benson",KitchenAid,2023-02-16,37
9616,23317,BLUE REFECTORY CLOCK ,8.15,Misc,Klein Ltd,Vans,2025-04-01,173
9848,23381,PACK OF 12 VINTAGE LEAF TISSUES ,0.32,Misc,"Brown, Stevens and Barber",Adidas,2023-03-28,38
9873,23392,SPACEBOY ROCKET LOLLY MAKERS,1.79,Misc,Figueroa and Sons,Puma,2023-04-05,173
10061,23455,SMALL PARLOUR PICTURE FRAME,2.49,Misc,Anderson-Foster,JBL,2022-12-25,13
10351,23534,WALL ART STOP FOR TEA ,14.95,Kitchen,"Warren, Cardenas and Baldwin",KitchenAid,2023-10-04,72
10357,23534,WALL ART STOP FOR TEA ,12.46,Kitchen,Jones-Bernard,KitchenAid,2023-09-22,146
10365,23535,WALL ART BICYCLE SAFTEY ,5.35,Misc,Henderson and Sons,Zara,2024-06-14,14
10421,23544,WALL ART MID CENTURY MODERN ,5.68,Misc,"Dawson, Odom and Morse",Apple,2024-03-25,186
10537,23611,SET 10 CARDS RED RIDING HOOD 17214,2.49,Misc,Macias-Turner,Nike,2022-12-25,125
10566,23644,SET 10 CARDS CHRISTMAS TREE 16955,3.33,Misc,King Ltd,Levi’s,2025-10-03,155
10601,35001G,HAND OPEN SHAPE GOLD,3.39,Misc,Gray LLC,Zara,2025-04-02,41
10608,35004B,SET OF 3 BLACK FLYING DUCKS,4.65,Misc,"Mcdaniel, Hart and Le",Crocs,2025-06-09,75
10988,37500,TEA TIME TEAPOT IN GIFT BOX,21.23,Kitchen,Long LLC,IKEA,2023-08-05,64
11121,47471,RAINBOW PEGS PHOTO CLIP STRING,1.46,Misc,"Guerrero, Gibson and Murphy",Adidas,2023-03-24,184
11338,48187,DOORMAT NEW ENGLAND,4.58,Misc,Obrien LLC,Vans,2025-04-02,58
11482,72024U,LILAC VOTIVE CANDLE,0.21,Misc,Nelson-Solomon,Bose,2024-12-30,31
11542,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4.65,Misc,Salas and Sons,KitchenAid,2025-05-31,96
11606,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,0.5,Misc,"Phillips, Pratt and Rodriguez",HP,2024-02-27,28
11692,79030D,"TUMBLER, BAROQUE",12.72,Misc,"Butler, Newton and Davis",Sony,2025-01-09,39
11835,82483,WOOD 2 DRAWER CABINET WHITE FINISH,12.46,Misc,Jones Group,Panasonic,2023-05-24,72
11983,84029E,RED WOOLLY HOTTIE WHITE HEART.,13.13,Home Decor,"Salazar, Francis and Gonzalez",Reebok,2024-01-20,61
12050,84051,ASS COLOUR GLOWING TIARAS,0.64,Misc,Hall Group,Reebok,2024-06-09,113
12801,84856L,LARGE TAHITI BEACH BAG,11.87,Misc,"Rivera, Walls and Williams",Dell,2025-08-20,180
13076,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,24.96,Misc,"Foster, Krueger and Shepard",KitchenAid,2023-08-26,154
13356,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1.0,Misc,Melton LLC,LG,2025-05-04,146
13473,85066,CREAM SWEETHEART MINI CHEST,25.49,Home Decor,Preston and Sons,Whirlpool,2023-11-21,174
14194,90027B,GLASS BEAD HOOP EARRINGS MONTANA,2.9,Misc,Pollard Inc,Nike,2025-06-01,84
14398,90101,WHITE FRANGIPANI NECKLACE,2.48,Misc,Barker Group,Sony,2024-09-24,134
14517,90130B,TURQ STONE/CRYSTAL EARRINGS,2.9,Misc,Mcknight-Vaughan,LG,2024-05-19,127
14531,90134,OLD ROSE COMBO BEAD NECKLACE,2.96,Misc,Meyer-Brown,IKEA,2025-10-12,10
14562,90144,SILVER DROP EARRINGS WITH FLOWER,3.81,Misc,"Butler, Green and Hale",LG,2024-12-31,130
14586,90154,LAZER CUT NECKLACE W PASTEL BEADS,7.25,Misc,Estrada-Rodriguez,Canon,2022-11-28,184
14736,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,8.95,Misc,"Flores, Long and Miles",Vans,2025-04-13,79
14900,90212B,JET BLACK LAS VEGAS BRACELET ROUND,3.73,Misc,"Cunningham, Donovan and Payne",JBL,2023-03-23,77
15053,C2,CARRIAGE,50.0,Misc,Pruitt-Bowman,JBL,2024-12-04,93
15064,CRUK,CRUK Commission,495.98,Misc,"Miller, Moody and Orozco",Puma,2024-03-17,61
15087,D,Discount,38.39,Misc,Griffin Ltd,Lenovo,2023-12-29,200
15195,S,SAMPLES,11.08,Misc,"Cruz, Jordan and Williams",Panasonic,2024-03-08,64
15218,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,25.53,Misc,Rodriguez-Freeman,ASUS,2023-10-10,17
15306,DOT,DOTCOM POSTAGE,565.37,Misc,"Johnson, Cross and Martin",Beats,2024-10-24,40
15319,DOT,DOTCOM POSTAGE,95.38,Misc,Stewart-Davis,JBL,2025-05-24,169
15325,DOT,DOTCOM POSTAGE,1483.21,Misc,Merritt-Romero,Zara,2025-03-20,76
15327,DOT,DOTCOM POSTAGE,134.66,Misc,Mann Inc,AmazonBasics,2024-02-21,104
15329,DOT,DOTCOM POSTAGE,120.92,Misc,Moore and Sons,ASUS,2022-12-01,181
15334,DOT,DOTCOM POSTAGE,219.24,Misc,Sanchez-Dominguez,Reebok,2024-08-24,67
15355,DOT,DOTCOM POSTAGE,160.37,Misc,"Adams, Serrano and Jenkins",Samsung,2023-12-05,32
15374,DOT,DOTCOM POSTAGE,197.3,Misc,Barker-Warner,Dell,2024-02-14,148
15548,DOT,DOTCOM POSTAGE,273.01,Misc,Lawson-Allen,Lenovo,2023-08-24,149
15676,DOT,DOTCOM POSTAGE,169.55,Misc,"Owens, Duncan and Lewis",Dell,2023-11-28,13
15738,DOT,DOTCOM POSTAGE,285.3,Misc,Navarro and Sons,Nike,2022-11-09,11
15773,DOT,DOTCOM POSTAGE,56.79,Misc,Wilkinson-Charles,Unilever,2024-03-21,175
15860,DOT,DOTCOM POSTAGE,213.08,Misc,Sanders PLC,Beats,2024-09-10,105
15925,M,Manual,5.1,Misc,Young and Sons,Zara,2025-07-22,143
15937,M,Manual,413.68,Misc,Cook LLC,Nike,2022-11-29,142
15973,M,Manual,2053.07,Misc,Taylor Ltd,Beats,2024-02-10,42
16024,M,Manual,19.05,Misc,Smith Ltd,Microsoft,2023-08-02,162
16028,M,Manual,631.31,Misc,Watkins-Harris,Nike,2025-08-09,13
16091,M,Manual,0.2,Misc,"Stephens, Mills and Garcia",Nike,2023-12-20,198
16101,M,Manual,165.29,Misc,"Mitchell, White and Moran",Unilever,2023-08-22,39
16181,POST,POSTAGE,9.72,Misc,Glass-Garcia,Reebok,2024-08-29,184
351,20616,CHERRY BLOSSOM PASSPORT COVER,0.75,Misc,Trevino Ltd,H&M,2023-09-17,46
564,20713,JUMBO BAG OWLS,1.74,Misc,Carter-Zamora,Vans,2024-01-16,104
1311,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,13.57,Misc,"Williams, Villegas and Roberts",KitchenAid,2024-10-04,98
1397,21135,VICTORIAN  METAL POSTCARD SPRING,1.04,Misc,"Rasmussen, Snyder and Huynh",H&M,2023-10-04,84
1805,21258,VICTORIAN SEWING BOX LARGE,6.95,Misc,Carey-King,Sony,2025-05-20,113
1814,21260,FIRST AID TIN,2.75,Misc,Harrell Inc,Nike,2024-07-31,138
2022,21364,PEACE SMALL WOOD LETTERS,6.75,Misc,"Moore, Johnson and Carter",H&M,2025-06-19,140
2396,21499,BLUE POLKADOT WRAP,0.34,Misc,Robinson and Sons,Adidas,2025-08-24,103
2460,21524,DOORMAT SPOTTY HOME SWEET HOME,4.58,Home Decor,Myers-Goodwin,KitchenAid,2024-05-06,81
2579,21581,SKULLS  DESIGN  COTTON TOTE BAG,2.25,Misc,Williams PLC,Sony,2022-11-18,131
2650,21621,VINTAGE UNION JACK BUNTING,12.72,Misc,Nguyen PLC,Adidas,2024-03-13,119
2885,21686,MEDINA STAMPED METAL STOOL,34.95,Misc,Freeman-Dickerson,Nestle,2023-06-29,172
3165,21792,CLASSIC FRENCH STYLE BASKET GREEN ,13.29,Misc,Harper-Dennis,Adidas,2023-05-01,34
3438,21880,RED RETROSPOT TAPE,0.43,Misc,Thompson-Richardson,AmazonBasics,2025-10-19,15
3734,21955,DOORMAT UNION JACK GUNS AND ROSES,12.46,Misc,"Gomez, Rose and Garcia",KitchenAid,2024-01-13,44
3747,21972,SET OF 36 DINOSAUR PAPER DOILIES,3.83,Misc,"Trujillo, Duncan and Baker",HP,2023-08-07,118
3924,22042,CHRISTMAS CARD SINGING ANGEL,0.43,Misc,Andrews-Dixon,LG,2025-02-20,198
4018,22070,SMALL RED RETROSPOT MUG IN BOX ,3.39,Kitchen,"Cox, Smith and Smith",Apple,2024-04-20,75
4319,22119,PEACE WOODEN BLOCK LETTERS,6.95,Misc,Martin-Larsen,Whirlpool,2024-12-24,189
4511,22168,ORGANISER WOOD ANTIQUE WHITE ,7.65,Misc,Ruiz-Johnson,Unilever,2024-09-11,88
4792,22227,HANGING HEART MIRROR DECORATION ,1.28,Home Decor,"Lopez, Serrano and Mcneil",HP,2023-03-31,182
4945,22268,DECORATION SITTING BUNNY,1.21,Misc,Watson Ltd,Unilever,2025-01-03,161
5624,22417,PACK OF 60 SPACEBOY CAKE CASES,2.13,Misc,"Jones, Oliver and Myers",Nestle,2024-12-21,51
5776,22448,PIN CUSHION BABUSHKA RED,6.77,Home Decor,Brown-Vance,Nike,2025-07-09,153
6098,22518,CHILDS GARDEN BRUSH BLUE,1.85,Misc,Campbell Group,Nestle,2025-02-27,133
6228,22550,HOLIDAY FUN LUDO,2.62,Misc,Taylor-Kerr,Adidas,2023-10-14,91
6404,22588,CARD HOLDER GINGHAM HEART,2.89,Home Decor,"Cook, Shelton and Kim",Panasonic,2023-07-07,169
6501,22608,PENS ASSORTED FUNKY JEWELED ,0.21,Misc,"Solis, Logan and Nelson",AmazonBasics,2024-12-17,37
6643,22634,CHILDS BREAKFAST SET SPACEBOY ,19.96,Misc,"Holland, Wilson and Robinson",Unilever,2024-11-17,91
6775,22660,DOORMAT I LOVE LONDON,6.75,Misc,Casey-Schneider,Unilever,2024-06-08,18
6915,22687,DOORMAT CHRISTMAS VILLAGE,14.13,Misc,Ellis and Sons,H&M,2024-12-18,69
6978,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,2.5,Misc,"Jones, Terry and Fitzpatrick",Microsoft,2023-09-04,102
7056,22713,CARD I LOVE LONDON ,1.0,Misc,Garcia PLC,Vans,2023-06-23,189
7436,22777,GLASS CLOCHE LARGE,7.65,Misc,Brown PLC,Canon,2023-01-17,132
7510,22796,PHOTO FRAME 3 CLASSIC HANGING,8.5,Misc,Mendoza Ltd,Dell,2024-06-13,172
7625,22819,"BIRTHDAY CARD, RETRO SPOT",0.43,Misc,Mercado Group,AmazonBasics,2023-05-09,113
7639,22822,CREAM WALL PLANTER HEART SHAPED,12.46,Home Decor,Steele-Fowler,ASUS,2024-04-01,114
7671,22832,BROCANTE SHELF WITH HOOKS,20.79,Misc,Payne-Anderson,Microsoft,2023-05-10,167
7716,22840,ROUND CAKE TIN VINTAGE RED,5.49,Misc,Perez-Davis,HP,2025-03-15,25
7782,22853,CAT BOWL VINTAGE CREAM,2.75,Misc,Jackson-Patterson,Canon,2022-11-29,181
8024,22908,PACK OF 20 NAPKINS RED APPLES,0.64,Misc,Cox LLC,LG,2023-03-24,76
8078,22917,HERB MARKER ROSEMARY,0.55,Misc,Russell-Allen,Samsung,2024-02-07,169
8629,23052,RECYCLED ACAPULCO MAT TURQUOISE,7.45,Misc,"Pollard, Thompson and Tucker",AmazonBasics,2024-12-02,94
8636,23054,RECYCLED ACAPULCO MAT LAVENDER,7.45,Misc,Mcmahon-Villarreal,Levi’s,2024-12-29,170
8768,23091,ZINC HERB GARDEN CONTAINER,12.46,Misc,King-Aguilar,Lenovo,2024-10-29,97
8819,23109,PACK OF SIX LED TEA LIGHTS,2.49,Kitchen,Campbell and Sons,Puma,2023-04-20,64
8851,23118,PARISIENNE JEWELLERY DRAWER ,5.32,Misc,"Key, Thomas and Collins",Microsoft,2023-05-04,59
8892,23128,FELTCRAFT BOY JEAN-PAUL KIT,4.18,Misc,Martin Group,Vans,2022-12-03,150
9021,23163,REGENCY SUGAR TONGS,2.49,Misc,Jackson and Sons,Bose,2023-06-04,20
9481,23283,DOORMAT VINTAGE LEAVES DESIGN ,6.75,Misc,Compton-Acosta,Vans,2025-06-14,126
9661,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,6.71,Misc,"Whitehead, Carpenter and Torres",Adidas,2023-02-09,163
9901,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,12.46,Home Decor,Hill Ltd,IKEA,2023-10-01,75
10015,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,1.04,Misc,Copeland-Lee,Puma,2025-10-17,44
10081,23462,ROCOCO WALL MIROR,19.95,Misc,Hernandez Inc,Nestle,2024-03-03,50
10093,23466,TUSCAN VILLA DOVECOTE,8.25,Misc,"Price, Henry and Villarreal",Unilever,2022-11-09,95
10214,23505,PLAYING CARDS I LOVE LONDON ,1.04,Misc,Newman-Newman,Apple,2024-07-22,158
10367,23535,BICYCLE SAFTEY WALL ART,3.88,Misc,Charles LLC,Adidas,2025-03-23,118
